Unnamed: 0,land,regbez,kreis,gemeinde,jahr,monat,stunde,wochentag,kategorie,art,typ,licht,strzustand,ist_rad,ist_pkw,ist_fuss,ist_krad,ist_gkfz,ist_sonstige,linrefx,linrefy,xgcswgs84,ygcswgs84,ags
66094,9,1,62,0,2016,3,20,7,3,5,3,2,0,0,1,0,0,0.0,0,694822.6763,5332436.9315,11.617660472,48.115363665,09162000
66113,9,1,62,0,2016,3,15,2,3,3,6,0,0,1,0,0,0,0.0,0,698579.7301,5333110.5199,11.668398151,48.12025698,09162000
66124,9,1,62,0,2016,3,12,4,3,2,6,0,0,0,1,0,0,0.0,0,699699.0978,5332944.4215,11.683344706,48.118414165,09162000
66195,9,1,62,0,2016,3,16,3,3,1,6,0,0,0,1,0,0,0.0,1,685568.6631,5342895.3843,11.498010908,48.212132095,09162000
66208,9,1,62,0,2016,3,22,1,3,1,6,2,1,0,1,0,0,0.0,0,679055.754,5334707.906,11.40697077,48.140406151,09162000
66272,9,1,62,0,2016,3,22,4,3,5,3,2,0,0,1,0,1,0.0,0,686184.937,5335220.728,11.502936546,48.142969485,09162000
66280,9,1,62,0,2016,3,6,5,3,3,2,0,0,0,1,0,0,0.0,0,691256.9294,5331935.9653,11.569576455,48.111941858,09162000
66310,9,1,62,0,2016,3,1,2,3,2,6,2,1,0,1,0,0,0.0,1,688696.5146,5337007.8202,11.537458544,48.158292154,09162000
66316,9,1,62,0,2016,3,9,3,3,9,1,0,1,0,1,0,0,0.0,0,698848.1059,5335048.3811,11.672904587,48.137589148,09162000
66328,9,1,62,0,2016,3,14,5,3,2,6,0,0,0,1,0,0,0.0,0,687328.5789,5333159.6793,11.517389243,48.124108502,09162000
66366,9,1,62,0,2016,3,10,3,3,5,3,0,0,0,1,0,0,0.0,0,688686.0412,5336971.0808,11.537301555,48.157965044,09162000
66375,9,1,62,0,2016,3,1,1,2,8,1,2,1,0,1,0,0,0.0,0,685216.3375,5342670.4255,11.493174568,48.210213006,09162000
66385,9,1,62,0,2016,3,8,3,3,2,6,0,0,0,1,0,1,0.0,0,686202.8143,5335218.4775,11.503175653,48.142944025,09162000
66399,9,1,62,0,2016,3,8,3,3,2,6,0,0,0,1,0,0,0.0,0,685157.9786,5328921.6431,11.486409509,48.086649765,09162000
66401,9,1,62,0,2016,3,8,2,3,8,1,0,1,0,1,0,0,0.0,0,695449.2723,5344285.9519,11.63151648,48.221664055,09162000
66408,9,1,62,0,2016,3,10,3,3,0,7,0,0,1,0,0,0,0.0,0,699727.9959,5332953.0377,11.683736602,48.118482537,09162000
66409,9,1,62,0,2016,3,19,2,3,5,3,0,0,0,1,0,0,0.0,0,688869.2778,5340135.2046,11.541168738,48.186349989,09162000
66428,9,1,62,0,2016,3,11,5,3,2,6,0,0,0,1,0,0,0.0,0,701516.2638,5332282.0086,11.707420714,48.111888649,09162000
66442,9,1,62,0,2016,3,15,7,3,2,6,0,0,0,1,0,1,0.0,0,694744.0545,5332232.6489,11.616511962,48.113551698,09162000
66486,9,1,62,0,2016,3,17,3,3,1,6,0,0,0,1,0,0,0.0,0,690354.7244,5339045.5807,11.560646141,48.176113189,09162000
66488,9,1,62,0,2016,3,4,5,3,3,6,2,1,0,1,0,0,1.0,0,690673.3094,5344719.522,11.567476092,48.227014134,09162000
66539,9,1,62,0,2016,3,7,5,3,5,2,0,0,1,1,0,0,0.0,0,696110.4874,5333797.9467,11.635570801,48.127200491,09162000
66559,9,1,62,0,2016,3,16,5,3,2,6,0,0,0,1,0,0,0.0,0,694636.5239,5342010.0106,11.619541397,48.201459013,09162000
66679,9,1,62,0,2016,3,8,5,3,2,6,0,0,0,1,0,0,1.0,0,689856.0737,5339026.6382,11.55393677,48.176092103,09162000
66732,9,1,62,0,2016,3,9,3,3,5,3,0,1,0,1,0,0,0.0,0,687334.7986,5332457.8949,11.517164365,48.117798821,09162000
66733,9,1,62,0,2016,4,17,7,3,5,2,0,0,1,1,0,0,0.0,0,686265.267,5331795.1307,11.502518155,48.112155369,09162000
66758,9,1,62,0,2016,4,7,6,3,3,6,2,0,0,1,0,0,1.0,0,688530.9746,5334408.1569,11.5340835,48.134975111,09162000
66820,9,1,62,0,2016,4,15,7,3,0,2,0,0,1,1,0,0,0.0,0,699218.0662,5333034.7091,11.676930622,48.119376265,09162000
66833,9,1,62,0,2016,4,21,6,3,4,6,2,0,1,0,0,0,0.0,0,689624.5813,5340188.5788,11.551344467,48.18660471,09162000
66907,9,1,62,0,2016,4,8,4,3,0,1,0,1,0,0,0,1,0.0,0,684668.2522,5342460.3472,11.485712638,48.208484438,09162000
66967,9,1,62,0,2016,4,8,5,3,2,6,0,0,0,1,0,0,0.0,0,686030.8725,5330537.3664,11.498823708,48.100918522,09162000
66992,9,1,62,0,2016,4,8,2,3,1,6,0,0,0,1,0,0,0.0,0,689421.4647,5339032.8839,11.548099215,48.176277931,09162000
66999,9,1,62,0,2016,4,19,1,3,6,4,0,0,0,1,1,0,0.0,0,683027.2424,5338916.3299,11.462117739,48.177104107,09162000
67008,9,1,62,0,2016,4,15,3,3,3,2,0,0,0,1,0,0,0.0,1,693271.8667,5331424.5536,11.596387187,48.106737182,09162000
67010,9,1,62,0,2016,4,9,3,3,3,6,0,0,0,1,0,0,1.0,0,684268.6476,5342566.8804,11.480385297,48.20955813,09162000
67013,9,1,62,0,2016,4,18,4,3,2,6,0,0,0,1,0,1,0.0,0,682733.858,5336229.5009,11.457020412,48.153037598,09162000
67064,9,1,62,0,2016,4,12,4,3,9,1,0,1,0,1,0,0,0.0,0,688461.9817,5344352.0325,11.537566985,48.224371954,09162000
67082,9,1,62,0,2016,4,9,2,3,2,6,0,0,0,1,0,0,0.0,1,694993.3662,5343259.8347,11.624913102,48.21258221,09162000
67092,9,1,62,0,2016,4,15,4,3,5,3,0,0,0,1,0,0,0.0,0,684574.5894,5342935.2162,11.484659729,48.212779986,09162000
67145,9,1,62,0,2016,4,18,3,3,1,6,0,0,0,1,0,0,0.0,0,701492.316,5332288.334,11.70710233,48.111953071,09162000
67151,9,1,62,0,2016,4,14,2,3,2,6,0,0,0,1,0,0,1.0,1,680879.7189,5335157.2264,11.431657631,48.143929127,09162000
67177,9,1,62,0,2016,4,19,4,3,5,3,2,0,0,1,0,0,0.0,0,701605.4078,5335577.5364,11.710175842,48.141477075,09162000
67230,9,1,62,0,2016,4,18,2,3,2,6,0,0,0,1,0,0,0.0,0,692157.467,5339472.192,11.58506397,48.179404925,09162000
67254,9,1,62,0,2016,4,7,3,3,4,6,1,1,1,0,0,0,0.0,0,685150.2995,5328902.1094,11.486298023,48.086476415,09162000
67260,9,1,62,0,2016,4,16,2,3,2,6,0,0,0,1,0,0,0.0,0,689674.4419,5339037.3743,11.551500772,48.176242835,09162000
67348,9,1,62,0,2016,4,11,3,3,6,4,0,1,0,1,0,0,0.0,1,701511.263,5335190.1143,11.708728421,48.138025173,09162000
67360,9,1,62,0,2016,4,14,2,3,0,7,0,0,1,0,0,0,0.0,1,688738.7524,5331676.2748,11.535663904,48.110358906,09162000
67382,9,1,62,0,2016,4,8,2,3,2,6,0,0,0,1,0,0,0.0,0,688249.5309,5331617.1927,11.529071895,48.109972637,09162000
67449,9,1,62,0,2016,4,9,4,3,2,6,0,0,0,1,0,0,0.0,0,682734.6504,5336245.5318,11.45703794,48.153181467,09162000
67456,9,1,62,0,2016,4,20,7,3,1,6,2,1,0,1,0,0,0.0,0,694156.1723,5331718.2745,11.608387758,48.109108153,09162000
67577,9,1,62,0,2016,4,7,2,3,6,2,0,0,0,1,1,0,0.0,0,685856.2647,5328912.8792,11.495773484,48.086367788,09162000
67616,9,1,62,0,2016,4,18,1,3,5,2,0,0,0,1,0,0,0.0,0,686389.433,5329049.271,11.502985591,48.087438074,09162000
67633,9,1,62,0,2016,4,9,3,3,5,7,0,0,0,1,0,0,0.0,0,683376.9069,5335711.51,11.465435321,48.148196495,09162000
67652,9,1,62,0,2016,4,10,7,3,3,6,0,1,0,1,0,1,0.0,0,692379.0993,5331172.1143,11.584292737,48.104738524,09162000
67747,9,1,62,0,2016,4,10,5,3,2,6,0,0,0,1,0,0,0.0,1,693287.0017,5337497.311,11.599345471,48.161312814,09162000
67751,9,1,62,0,2016,4,12,4,3,2,6,0,0,0,1,0,0,0.0,0,688540.805,5334950.3109,11.534455478,48.139845165,09162000
67766,9,1,62,0,2016,4,17,3,3,0,7,0,0,1,0,1,0,0.0,0,701466.5386,5332280.4134,11.706752663,48.111890043,09162000
67805,9,1,62,0,2016,4,16,4,3,2,6,0,0,0,1,0,0,0.0,0,680742.9017,5335123.9161,11.429805905,48.14366859,09162000
67812,9,1,62,0,2016,4,16,4,3,2,6,0,0,0,1,0,0,0.0,1,693751.0101,5340106.8963,11.606768134,48.184625493,09162000
67883,9,1,62,0,2016,4,8,4,3,2,6,0,0,0,1,0,0,0.0,0,694786.7118,5329664.8032,11.615912465,48.090459795,09162000
67909,9,1,62,0,2016,4,12,4,3,5,3,0,0,0,1,0,1,0.0,0,696274.7918,5331318.1474,11.636635165,48.104862749,09162000
67918,9,1,62,0,2016,4,7,6,3,2,6,0,0,0,1,0,0,0.0,0,688553.9657,5335321.8073,11.534796699,48.143180331,09162000
67932,9,1,62,0,2016,4,17,1,3,2,6,2,0,0,1,0,0,0.0,0,682848.4153,5342269.6392,11.461158258,48.207297075,09162000
67946,9,1,62,0,2016,4,18,5,3,5,3,0,0,0,1,0,0,0.0,0,689534.7964,5331887.9462,11.546441706,48.112025058,09162000
67951,9,1,62,0,2016,4,19,4,3,0,7,0,0,1,0,0,0,0.0,0,690859.4365,5330120.5591,11.563429638,48.095744212,09162000
67959,9,1,62,0,2016,4,6,4,3,2,6,0,0,0,1,0,0,0.0,0,678665.7167,5336711.4904,11.402573447,48.158526085,09162000
67984,9,1,62,0,2016,4,20,4,3,1,6,2,0,0,1,0,0,0.0,0,692240.0106,5331183.8513,11.582431568,48.104886,09162000
67985,9,1,62,0,2016,4,13,2,3,4,2,0,0,0,1,0,0,0.0,1,693836.803,5331645.447,11.604068705,48.108550865,09162000
67989,9,1,62,0,2016,4,16,5,3,2,6,0,0,0,1,0,1,0.0,0,698183.4103,5335165.2964,11.664034221,48.138847245,09162000
68016,9,1,62,0,2016,4,6,7,3,0,1,1,0,1,0,0,0,0.0,0,689844.789,5327686.5267,11.548734187,48.074169864,09162000
68020,9,1,62,0,2016,4,17,6,3,5,3,0,0,0,1,0,0,0.0,0,688460.0723,5328539.5096,11.530538921,48.082247406,09162000
68046,9,1,62,0,2016,4,7,4,3,2,6,0,0,0,1,0,0,0.0,0,688553.0697,5334658.7904,11.534491123,48.137221299,09162000
68050,9,1,62,0,2016,4,19,5,3,5,3,0,0,0,1,0,0,0.0,0,686184.937,5335220.728,11.502936546,48.142969485,09162000
68064,9,1,62,0,2016,4,0,3,3,8,7,2,0,0,1,0,0,0.0,0,693917.5355,5331663.3064,11.605160249,48.108686808,09162000
68105,9,1,62,0,2016,4,20,4,2,0,1,2,0,0,0,0,1,0.0,0,681981.7864,5335423.1408,11.446572974,48.146005078,09162000
68112,9,1,62,0,2016,4,20,6,3,5,2,2,0,0,1,0,0,0.0,0,692203.7215,5342909.9833,11.587241688,48.210288783,09162000
68157,9,1,62,0,2016,4,10,3,3,0,7,0,0,1,0,0,0,0.0,0,689183.8008,5330680.0601,11.541195232,48.10127274,09162000
68201,9,1,62,0,2016,4,19,4,2,5,3,0,0,0,1,0,1,0.0,0,686188.6241,5335220.2638,11.50298586,48.142964234,09162000
68216,9,1,62,0,2016,4,21,5,3,2,6,1,0,0,1,0,0,0.0,0,694816.0568,5332079.6646,11.617408437,48.112154715,09162000
68333,9,1,62,0,2016,4,8,5,3,3,2,0,0,1,1,0,0,0.0,0,695454.8412,5331093.6173,11.625529626,48.103096853,09162000
68378,9,1,62,0,2016,4,17,3,3,3,6,0,1,0,1,0,0,1.0,0,694992.5344,5343207.3935,11.624877812,48.212111155,09162000
68394,9,1,62,0,2016,4,10,7,3,5,2,0,1,0,1,0,0,0.0,0,686891.948,5335146.3133,11.512398973,48.142093332,09162000
68411,9,1,62,0,2016,4,16,4,3,2,6,0,1,0,1,0,0,0.0,0,689626.5419,5339036.4972,11.550856692,48.176249247,09162000
68415,9,1,62,0,2016,4,10,6,3,5,3,0,0,1,1,0,0,0.0,0,684396.0627,5335410.3469,11.478993785,48.145194866,09162000
68417,9,1,62,0,2016,4,20,3,3,6,4,1,1,0,1,1,0,0.0,0,678039.2626,5339069.0901,11.395144159,48.179894388,09162000
68475,9,1,62,0,2016,4,11,2,3,2,6,0,0,0,1,0,0,0.0,0,687924.7673,5335016.1866,11.526211837,48.140619509,09162000
68529,9,1,62,0,2016,4,5,6,3,3,6,2,0,0,1,0,0,1.0,0,687321.0721,5332191.6955,11.516863174,48.115410176,09162000
68590,9,1,62,0,2016,4,11,2,3,6,4,0,1,0,1,1,0,0.0,0,688217.6822,5334983.3907,11.530130923,48.140238154,09162000
68599,9,1,62,0,2016,4,15,1,3,2,6,0,0,0,1,0,0,0.0,0,694390.932,5341213.267,11.615874834,48.194373527,09162000
68610,9,1,62,0,2016,4,10,7,3,9,1,0,0,0,1,0,0,0.0,0,695230.1934,5344221.6881,11.62854045,48.221153939,09162000
68658,9,1,62,0,2016,4,20,5,3,5,2,2,0,0,1,0,0,0.0,0,684376.7289,5332105.3118,11.477304011,48.115492971,09162000
68682,9,1,62,0,2016,4,16,5,3,3,6,0,0,0,1,0,1,0.0,0,688554.7073,5334726.6327,11.534543145,48.137830591,09162000
68714,9,1,62,0,2016,4,16,2,3,5,3,0,1,0,1,0,0,0.0,0,691313.2712,5331127.6131,11.569970135,48.104659504,09162000
68743,9,1,62,0,2016,4,16,7,3,5,2,0,0,0,1,0,0,0.0,0,685475.3636,5335315.946,11.493448415,48.1440326,09162000
68752,9,1,62,0,2016,4,16,4,3,2,6,0,1,0,1,0,0,0.0,0,686686.9614,5333269.0836,11.50882346,48.125280335,09162000
68836,9,1,62,0,2016,4,13,6,3,2,2,0,0,0,1,0,0,0.0,1,692462.6647,5331167.4735,11.585412021,48.104671574,09162000
68858,9,1,62,0,2016,4,18,7,3,1,6,0,0,0,1,0,0,0.0,0,686703.8514,5331079.8958,11.50809177,48.105598148,09162000
68872,9,1,62,0,2016,5,23,3,3,5,3,2,0,0,1,0,0,0.0,0,688679.3923,5336288.2646,11.536909484,48.151829788,09162000
68875,9,1,62,0,2016,5,0,2,3,2,6,2,1,0,1,0,0,0.0,0,684656.1716,5342660.6202,11.485637352,48.210288082,09162000
68878,9,1,62,0,2016,5,13,2,3,2,6,0,0,0,0,0,1,0.0,1,694722.919,5334149.075,11.617103662,48.130782235,09162000
68909,9,1,62,0,2016,5,2,3,3,6,4,2,0,1,0,1,0,0.0,0,695819.2565,5333872.8914,11.631695606,48.127963706,09162000
68923,9,1,62,0,2016,4,14,7,3,2,6,0,0,0,1,0,0,0.0,0,687752.0145,5333518.0259,11.523231663,48.12720468,09162000
69006,9,1,62,0,2016,5,16,2,2,5,2,0,0,1,1,0,0,0.0,0,694712.7734,5334143.0113,11.61696468,48.13073084,09162000
69026,9,1,62,0,2016,5,18,3,3,1,6,0,1,0,1,0,1,0.0,0,695247.4597,5331311.9077,11.622846793,48.105122342,09162000
69058,9,1,62,0,2016,5,13,4,3,4,2,0,0,0,1,0,0,0.0,0,682479.4679,5335550.36,11.453312007,48.147006049,09162000
69062,9,1,62,0,2016,5,19,5,3,3,6,0,0,0,1,0,0,0.0,0,685225.337,5342659.1844,11.493290682,48.210109341,09162000
69080,9,1,62,0,2016,4,15,6,3,1,6,0,0,0,1,0,0,0.0,0,688927.665,5340128.193,11.541950396,48.186269607,09162000
69112,9,1,62,0,2016,4,15,6,3,5,6,0,0,0,1,0,0,1.0,0,684763.2263,5342530.8899,11.487020499,48.209090865,09162000
69134,9,1,62,0,2016,4,19,5,2,0,1,0,0,0,0,0,1,0.0,0,678272.3321,5339054.0853,11.398270476,48.17969416,09162000
69144,9,1,62,0,2016,5,15,1,3,4,6,0,1,0,1,0,0,0.0,0,695922.7916,5344209.1404,11.637849415,48.22082769,09162000
69212,9,1,62,0,2016,5,19,4,3,2,6,0,0,0,1,0,0,0.0,0,696967.8635,5329382.2768,11.645042034,48.087250342,09162000
69240,9,1,62,0,2016,5,17,2,3,1,3,0,0,1,1,0,0,0.0,0,692175.7878,5331297.3286,11.581620856,48.105925296,09162000
69266,9,1,62,0,2016,5,17,1,3,2,6,0,1,0,1,0,0,0.0,0,696886.7606,5333676.4267,11.645935652,48.125868733,09162000
69326,9,1,62,0,2016,4,9,6,3,2,6,0,0,0,1,0,0,0.0,0,692215.3527,5331138.0116,11.582080029,48.104481438,09162000
69417,9,1,62,0,2016,5,18,4,2,0,7,0,0,0,1,0,1,0.0,0,692053.816,5341389.7777,11.584538042,48.196671005,09162000
69488,9,1,62,0,2016,5,16,5,3,1,6,0,0,0,1,0,0,0.0,0,692126.9128,5342272.6873,11.585920309,48.20458422,09162000
69546,9,1,62,0,2016,5,22,5,3,5,3,2,0,0,1,0,0,0.0,0,686181.0328,5335221.3551,11.502884387,48.142976264,09162000
69620,9,1,62,0,2016,5,8,6,3,4,2,0,0,0,1,0,0,0.0,0,700872.9059,5335350.2498,11.700233002,48.139666127,09162000
69696,9,1,62,0,2016,5,0,7,3,0,1,2,0,0,0,0,1,0.0,0,689074.4619,5331351.9992,11.540025776,48.1073447,09162000
69707,9,1,62,0,2016,5,17,2,3,3,2,0,0,1,1,0,0,0.0,0,695607.1385,5338540.2009,11.630992664,48.169976197,09162000
69709,9,1,62,0,2016,5,9,2,3,2,6,0,0,0,1,0,0,0.0,0,680829.2524,5339308.1598,11.432744507,48.181255458,09162000
69750,9,1,62,0,2016,5,11,7,3,4,2,0,0,1,1,0,0,0.0,0,698292.0998,5333225.6603,11.664591032,48.121381413,09162000
69755,9,1,62,0,2016,5,19,7,3,4,2,0,0,1,1,0,0,0.0,0,691124.002,5332041.754,11.567839811,48.112932584,09162000
69779,9,1,62,0,2016,5,16,2,3,2,6,0,0,0,1,0,0,0.0,0,684760.9204,5342544.7145,11.486995511,48.209215797,09162000
69793,9,1,62,0,2016,5,9,1,3,1,6,0,0,0,1,0,1,0.0,0,692257.984,5331174.3854,11.582668492,48.104795498,09162000
69798,9,1,62,0,2016,5,10,7,3,2,2,0,0,0,1,0,0,0.0,0,682451.5505,5335532.9804,11.452929585,48.146857837,09162000
69813,9,1,62,0,2016,5,17,7,3,5,3,0,0,0,1,0,0,0.0,0,686184.937,5335220.728,11.502936546,48.142969485,09162000
69826,9,1,62,0,2016,5,18,2,3,5,3,0,0,0,1,0,0,0.0,0,694248.4836,5331753.9695,11.609642832,48.109400825,09162000
69827,9,1,62,0,2016,5,15,2,3,3,6,0,0,0,1,0,0,0.0,0,683671.2397,5342565.4051,11.472350913,48.209718018,09162000
69868,9,1,62,0,2016,5,13,2,3,8,7,0,0,0,1,0,0,0.0,0,692082.5777,5341651.5319,11.585043118,48.199014876,09162000
69944,9,1,62,0,2016,5,18,2,3,5,2,0,0,0,1,0,0,0.0,0,692601.4926,5331174.8401,11.587278294,48.104695829,09162000
70028,9,1,62,0,2016,5,8,5,3,5,7,0,0,0,1,0,1,0.0,0,688447.6567,5328529.1314,11.530367802,48.082157794,09162000
70029,9,1,62,0,2016,5,15,5,3,2,6,0,0,0,1,0,0,0.0,0,694803.0163,5332373.4348,11.6173676,48.114798995,09162000
70031,9,1,62,0,2016,5,7,6,3,1,6,0,1,0,1,0,0,0.0,0,695365.1039,5344508.6306,11.63048709,48.223691266,09162000
70084,9,1,62,0,2016,5,8,5,3,2,6,0,0,0,1,0,0,0.0,0,694951.4436,5343115.2632,11.624282936,48.211295765,09162000
70100,9,1,62,0,2016,5,17,4,3,2,6,0,0,0,1,0,0,0.0,0,695186.0474,5341845.9671,11.626853745,48.199816,09162000
70160,9,1,62,0,2016,5,12,3,3,3,6,0,0,0,1,0,0,0.0,0,686191.7117,5335219.8752,11.503027157,48.142959837,09162000
70168,9,1,62,0,2016,5,9,4,3,9,7,0,0,0,1,0,0,0.0,0,692861.5519,5339003.1464,11.59431302,48.174975988,09162000
70175,9,1,62,0,2016,5,18,3,2,2,6,0,0,1,0,0,0,0.0,0,692208.6753,5342957.0204,11.58732961,48.210710037,09162000
70190,9,1,62,0,2016,5,8,3,3,2,6,0,0,1,0,0,0,0.0,1,695480.4461,5330342.3509,11.625529133,48.096336937,09162000
70208,9,1,62,0,2016,5,15,4,3,0,7,0,0,0,0,0,0,0.0,1,695079.1812,5331481.9072,11.620666409,48.106701779,09162000
70213,9,1,62,0,2016,5,17,3,3,2,6,0,0,0,1,0,0,0.0,0,688682.5129,5336696.2473,11.537132285,48.155495858,09162000
70225,9,1,62,0,2016,5,12,5,3,5,3,0,0,0,1,0,1,0.0,0,686184.937,5335220.728,11.502936546,48.142969485,09162000
70230,9,1,62,0,2016,5,6,3,3,0,6,0,0,0,1,0,0,0.0,0,691370.9942,5331225.4942,11.570788636,48.105521919,09162000
70292,9,1,62,0,2016,5,16,5,3,5,1,0,1,1,1,0,0,0.0,0,683895.983,5335442.292,11.472291086,48.145626759,09162000
70298,9,1,62,0,2016,5,8,4,3,2,6,0,0,0,1,0,0,0.0,0,687368.074,5335082.564,11.518765105,48.141380302,09162000
70317,9,1,62,0,2016,5,18,1,3,9,1,0,0,0,1,0,0,0.0,0,697495.829,5335192.023,11.654814272,48.139301216,09162000
70334,9,1,62,0,2016,5,18,3,3,2,2,0,0,0,1,0,0,0.0,0,684107.4393,5335414.7929,11.475119255,48.145318422,09162000
70340,9,1,62,0,2016,5,6,4,3,3,6,2,0,0,1,0,1,1.0,0,682456.7215,5341986.0076,11.455769098,48.204860332,09162000
70343,9,1,62,0,2016,5,11,4,2,2,6,0,0,0,1,0,0,0.0,0,685091.8992,5328922.6535,11.48552346,48.086678036,09162000
70373,9,1,62,0,2016,5,16,3,3,5,3,0,0,1,1,0,0,0.0,0,685304.265,5335336.224,11.491159322,48.144264726,09162000
70384,9,1,62,0,2016,5,10,2,3,4,2,0,1,0,1,0,0,0.0,0,694561.871,5342644.616,11.618828688,48.207185382,09162000
70421,9,1,62,0,2016,5,23,4,3,3,6,2,0,0,1,0,0,0.0,1,685672.0778,5331787.1533,11.49455289,48.112256868,09162000
70436,9,1,62,0,2016,5,16,4,3,5,3,0,0,1,1,0,0,0.0,0,685209.2152,5327669.7209,11.486554174,48.075381884,09162000
70447,9,1,62,0,2016,5,19,1,3,5,3,0,0,0,1,0,0,0.0,0,694137.4837,5331712.1771,11.608134181,48.109059048,09162000
70510,9,1,62,0,2016,5,21,4,3,6,4,2,0,1,0,1,0,0.0,0,688464.8289,5334979.4542,11.533448104,48.140129617,09162000
70535,9,1,62,0,2016,5,19,2,3,6,2,0,1,0,1,1,0,0.0,0,692033.6695,5341289.2561,11.584221745,48.195773638,09162000
70588,9,1,62,0,2016,5,10,4,3,3,2,0,0,1,0,0,0,1.0,0,688655.009,5336269.5709,11.536573682,48.151668999,09162000
70597,9,1,62,0,2016,5,19,3,3,5,3,0,0,1,1,0,0,0.0,0,692537.245,5339191.7737,11.590040616,48.176769649,09162000
70606,9,1,62,0,2016,5,9,5,3,2,6,0,1,0,1,0,0,0.0,0,694665.7097,5330252.7251,11.614557247,48.095780804,09162000
70657,9,1,62,0,2016,5,16,4,3,2,6,0,0,0,1,0,0,0.0,0,690496.3582,5331981.8618,11.559389114,48.112582309,09162000
70686,9,1,62,0,2016,5,16,3,3,2,6,0,1,0,1,0,0,0.0,0,696390.3113,5343283.7753,11.643708526,48.212366667,09162000
70760,9,1,62,0,2016,5,14,6,3,2,6,0,0,0,1,0,0,1.0,0,693856.9929,5331649.8858,11.60434167,48.108584615,09162000
70787,9,1,62,0,2016,5,20,2,3,5,2,2,1,0,1,0,0,0.0,0,691745.6683,5331888.884,11.576114725,48.111371749,09162000
70900,9,1,62,0,2016,5,16,1,2,0,7,0,0,1,0,0,0,0.0,0,687359.574,5335074.446,11.518647383,48.141309838,09162000
70939,9,1,62,0,2016,5,9,6,3,2,6,0,0,0,1,0,0,0.0,0,694986.6925,5337513.0261,11.622185581,48.160935099,09162000
70966,9,1,62,0,2016,5,18,2,3,5,3,0,1,1,1,0,0,0.0,0,689199.7223,5329875.689,11.541052358,48.094038185,09162000
71033,9,1,62,0,2016,5,17,6,2,3,7,0,0,0,1,0,0,0.0,0,678872.6612,5333109.0888,11.403840499,48.126085805,09162000
71036,9,1,62,0,2016,5,18,3,3,1,6,0,0,0,1,0,0,0.0,0,694717.7272,5332162.3988,11.616126549,48.112928366,09162000
71043,9,1,62,0,2016,5,15,5,3,5,2,0,1,0,1,0,0,0.0,0,691668.7766,5331697.9518,11.574996972,48.10967881,09162000
71080,9,1,62,0,2016,5,19,1,3,6,7,0,0,0,1,1,0,0.0,0,687549.827,5331579.617,11.519664521,48.109841304,09162000
71100,9,1,62,0,2016,5,13,3,3,5,3,0,1,1,1,0,0,0.0,0,688074.4627,5334992.4451,11.528211627,48.140361886,09162000
71179,9,1,62,0,2016,5,15,6,2,6,4,0,0,0,1,1,0,0.0,0,698183.009,5329808.319,11.661539487,48.090702718,09162000
71212,9,1,62,0,2016,5,16,1,3,5,2,0,0,0,1,0,0,0.0,0,690159.565,5339068.847,11.558033988,48.176380732,09162000
71365,9,1,62,0,2016,5,13,5,2,4,2,0,0,0,1,0,0,0.0,0,678452.8205,5334516.2268,11.398792853,48.138852521,09162000
71377,9,1,62,0,2016,5,12,6,3,1,6,0,0,0,1,0,0,0.0,0,682700.9754,5337640.18,11.457184518,48.165727153,09162000
71411,9,1,62,0,2016,5,10,1,3,2,7,0,0,0,1,0,1,0.0,0,688540.306,5334794.0547,11.534379605,48.138440858,09162000
71424,9,1,62,0,2016,5,19,4,2,4,2,0,0,0,1,0,1,0.0,0,680296.3941,5335017.916,11.423764002,48.14284246,09162000
71470,9,1,62,0,2016,5,7,6,3,3,6,0,0,0,1,0,0,1.0,0,696008.2608,5346676.0657,11.640139931,48.242972203,09162000
71473,9,1,62,0,2016,5,11,6,2,0,7,0,0,1,0,0,0,0.0,0,688033.9487,5331609.2801,11.52617505,48.109965194,09162000
71478,9,1,62,0,2016,5,10,7,3,3,7,0,0,0,1,0,0,0.0,1,696043.3654,5333815.1405,11.634677632,48.127375694,09162000
71558,9,1,62,0,2016,5,23,1,3,3,6,2,1,0,1,0,0,0.0,0,687066.9933,5344033.7143,11.518662469,48.221923731,09162000
71573,9,1,62,0,2016,5,18,6,3,5,3,0,0,0,1,0,0,0.0,0,694822.6763,5332436.9315,11.617660472,48.115363665,09162000
71595,9,1,62,0,2016,5,19,4,2,0,1,0,0,0,0,0,1,0.0,0,687776.092,5335027.881,11.524220412,48.140768514,09162000
71618,9,1,62,0,2016,6,14,1,3,2,6,0,0,0,1,0,0,0.0,0,683970.496,5342577.467,11.476380453,48.209739772,09162000
71619,9,1,62,0,2016,6,18,5,3,0,1,0,1,0,0,0,1,0.0,0,693293.8164,5339131.5001,11.600179867,48.175998261,09162000
71663,9,1,62,0,2016,6,16,4,3,5,2,0,0,0,1,0,1,0.0,0,695008.3216,5333477.202,11.620627922,48.124656359,09162000
71719,9,1,62,0,2016,6,8,6,3,2,6,2,0,0,1,0,0,0.0,0,688549.6496,5334608.7082,11.534423029,48.136772166,09162000
71730,9,1,62,0,2016,6,11,5,3,5,3,0,0,1,1,0,0,0.0,0,683952.0668,5332042.8504,11.471576777,48.115054336,09162000
71737,9,1,62,0,2016,6,10,5,3,1,6,0,0,0,1,0,0,0.0,0,684135.7835,5329245.2082,11.47283567,48.089854265,09162000
